customer_id,week_start,active_users,sessions,feature_adoption_rate,engagement_score
CUST-0101,2025-10-11,15,12,0.117,0.093
CUST-0101,2025-10-18,13,11,0.162,0.35
CUST-0102,2023-07-26,5,3,0.442,0.373
CUST-0102,2023-08-02,7,11,0.41,0.468
CUST-0102,2023-08-09,6,9,0.363,0.502
CUST-0102,2023-08-16,6,11,0.467,0.427
CUST-0102,2023-08-23,4,7,0.436,0.533
CUST-0102,2023-08-30,8,18,0.38,0.391
CUST-0102,2023-09-06,6,9,0.427,0.449
CUST-0102,2023-09-13,6,8,0.432,0.602
CUST-0102,2023-09-20,5,10,0.385,0.378
CUST-0102,2023-09-27,5,6,0.429,0.388
CUST-0102,2023-10-04,4,5,0.295,0.369
CUST-0102,2023-10-11,6,4,0.415,0.504
CUST-0102,2023-10-18,6,7,0.384,0.386
CUST-0102,2023-10-25,3,4,0.317,0.44
CUST-0102,2023-11-01,5,3,0.356,0.43
CUST-0102,2023-11-08,7,12,0.319,0.481
CUST-0102,2023-11-15,4,6,0.41,0.373
CUST-0102,2023-11-22,5,9,0.308,0.485
CUST-0102,2023-11-29,3,6,0.35,0.374
CUST-0102,2023-12-06,4,4,0.43,0.425
CUST-0102,2023-12-13,6,11,0.313,0.434
CUST-0102,2023-12-20,3,5,0.332,0.315
CUST-0102,2023-12-27,7,12,0.366,0.351
CUST-0102,2024-01-03,4,7,0.36,0.315
CUST-0102,2024-01-10,3,5,0.317,0.37
CUST-0102,2024-01-17,3,4,0.385,0.263
CUST-0102,2024-01-24,4,7,0.299,0.325
CUST-0102,2024-01-31,5,4,0.225,0.435
CUST-0102,2024-02-07,4,7,0.272,0.29
CUST-0102,2024-02-14,4,6,0.288,0.264
CUST-0102,2024-02-21,4,5,0.265,0.303
CUST-0102,2024-02-28,3,4,0.302,0.326
CUST-0102,2024-03-06,2,2,0.281,0.367
CUST-0102,2024-03-13,6,7,0.25,0.366
CUST-0102,2024-03-20,3,3,0.353,0.483
CUST-0102,2024-03-27,3,3,0.27,0.233
CUST-0102,2024-04-03,3,1,0.299,0.257
CUST-0102,2024-04-10,4,1,0.317,0.199
CUST-0102,2024-04-17,4,4,0.236,0.302
CUST-0102,2024-04-24,4,4,0.206,0.271
CUST-0102,2024-05-01,7,10,0.25,0.196
CUST-0102,2024-05-08,4,4,0.269,0.161
CUST-0102,2024-05-15,2,2,0.328,0.251
CUST-0102,2024-05-22,3,2,0.252,0.223
CUST-0102,2024-05-29,3,4,0.235,0.361
CUST-0102,2024-06-05,4,4,0.232,0.239
CUST-0102,2024-06-12,3,1,0.306,0.254
CUST-0102,2024-06-19,3,1,0.297,0.234
CUST-0102,2024-06-26,1,1,0.333,0.267
CUST-0102,2024-07-03,3,4,0.28,0.215
CUST-0102,2024-07-10,4,3,0.228,0.071
CUST-0102,2024-07-17,3,2,0.175,0.2
CUST-0102,2024-07-24,2,1,0.152,0.231
CUST-0102,2024-07-31,2,2,0.228,0.271
CUST-0102,2024-08-07,3,1,0.196,0.132
CUST-0102,2024-08-14,1,0,0.204,0.123
CUST-0102,2024-08-21,3,1,0.204,0.261
CUST-0102,2024-08-28,1,0,0.212,0.251
CUST-0102,2024-09-04,3,1,0.238,0.256
CUST-0102,2024-09-11,4,1,0.121,0.325
CUST-0102,2024-09-18,1,0,0.161,0.258
CUST-0102,2024-09-25,3,1,0.19,0.272
CUST-0102,2024-10-02,1,0,0.113,0.196
CUST-0102,2024-10-09,1,0,0.141,0.204
CUST-0102,2024-10-16,1,0,0.209,0.142
CUST-0102,2024-10-23,1,0,0.274,0.173
CUST-0102,2024-10-30,1,0,0.294,0.163
CUST-0102,2024-11-06,1,0,0.183,0.097
CUST-0102,2024-11-13,1,0,0.128,0.13
CUST-0102,2024-11-20,3,0,0.09,0.097
CUST-0102,2024-11-27,1,0,0.041,0.132
CUST-0102,2024-12-04,1,0,0.126,0.197
CUST-0102,2024-12-11,1,0,0.104,0.057
CUST-0102,2024-12-18,1,0,0.069,0.043
CUST-0102,2024-12-25,1,0,0.086,0.228
CUST-0102,2025-01-01,2,1,0.072,0.133
CUST-0102,2025-01-08,2,1,0.062,0.094
CUST-0102,2025-01-15,1,0,0.149,0.053
CUST-0102,2025-01-22,2,1,0.165,0.169
CUST-0102,2025-01-29,3,1,0.136,0.096
CUST-0102,2025-02-05,1,0,0.026,0.161
CUST-0102,2025-02-12,1,0,0.071,0.138
CUST-0102,2025-02-19,1,0,0.029,0.0
CUST-0102,2025-02-26,1,0,0.103,0.043
CUST-0102,2025-03-05,1,0,0.096,0.205
CUST-0102,2025-03-12,1,0,0.067,0.027
CUST-0102,2025-03-19,1,0,0.0,0.055
CUST-0102,2025-03-26,1,0,0.024,0.037
CUST-0102,2025-04-02,1,0,0.062,0.135
CUST-0102,2025-04-09,1,0,0.032,0.14
CUST-0102,2025-04-16,1,0,0.032,0.037
CUST-0102,2025-04-23,1,0,0.033,0.044
CUST-0102,2025-04-30,1,0,0.041,0.0
CUST-0102,2025-05-07,1,0,0.0,0.031
CUST-0102,2025-05-14,1,0,0.0,0.092
CUST-0102,2025-05-21,1,0,0.005,0.0
CUST-0102,2025-05-28,1,0,0.047,0.137
CUST-0102,2025-06-04,1,0,0.0,0.097
CUST-0102,2025-06-11,1,0,0.042,0.0
CUST-0102,2025-06-18,1,0,0.105,0.06
CUST-0102,2025-06-25,1,0,0.0,0.0
CUST-0102,2025-07-02,1,0,0.065,0.0
CUST-0102,2025-07-09,1,0,0.035,0.045
CUST-0102,2025-07-16,2,0,0.0,0.0
CUST-0103,2025-08-09,26,27,0.345,0.319
CUST-0103,2025-08-16,27,15,0.235,0.331
CUST-0103,2025-08-23,28,41,0.345,0.365
CUST-0103,2025-08-30,32,44,0.24,0.263
CUST-0103,2025-09-06,19,27,0.307,0.24
CUST-0103,2025-09-13,20,19,0.194,0.35
CUST-0103,2025-09-20,22,13,0.317,0.303
CUST-0103,2025-09-27,16,10,0.222,0.261
CUST-0103,2025-10-04,23,31,0.201,0.161
CUST-0103,2025-10-11,12,6,0.229,0.348
CUST-0103,2025-10-18,12,16,0.229,0.278
CUST-0103,2025-10-25,14,10,0.224,0.247
CUST-0103,2025-11-01,26,32,0.2,0.332
CUST-0103,2025-11-08,36,35,0.214,0.286
CUST-0103,2025-11-15,10,3,0.16,0.248
CUST-0103,2025-11-22,12,3,0.201,0.301
CUST-0103,2025-11-29,17,12,0.235,0.227
CUST-0103,2025-12-06,20,10,0.131,0.29
CUST-0103,2025-12-13,14,7,0.113,0.196
CUST-0103,2025-12-20,14,4,0.301,0.177
CUST-0103,2025-12-27,14,5,0.136,0.195
CUST-0103,2026-01-03,8,4,0.156,0.206
CUST-0103,2026-01-10,14,4,0.035,0.275
CUST-0103,2026-01-17,1,0,0.125,0.254
CUST-0103,2026-01-24,9,7,0.163,0.21
CUST-0103,2026-01-31,3,1,0.157,0.104
CUST-0103,2026-02-07,7,3,0.158,0.027
CUST-0103,2026-02-14,7,3,0.241,0.045
CUST-0103,2026-02-21,3,0,0.092,0.077
CUST-0103,2026-02-28,13,3,0.156,0.035
CUST-0103,2026-03-07,7,3,0.035,0.104
CUST-0103,2026-03-14,2,0,0.05,0.077
CUST-0103,2026-03-21,1,0,0.127,0.009
CUST-0103,2026-03-28,2,0,0.053,0.03
CUST-0103,2026-04-04,3,1,0.117,0.035
CUST-0103,2026-04-11,4,0,0.041,0.095
CUST-0103,2026-04-18,15,2,0.015,0.029
CUST-0103,2026-04-25,11,1,0.056,0.041
CUST-0103,2026-05-02,5,0,0.0,0.035
CUST-0103,2026-05-09,1,0,0.06,0.069
CUST-0103,2026-05-16,1,0,0.07,0.0
CUST-0103,2026-05-23,1,0,0.053,0.0
CUST-0104,2025-05-06,25,37,0.694,0.665
CUST-0104,2025-05-13,19,29,0.691,0.757
CUST-0104,2025-05-20,22,58,0.6,0.763
CUST-0104,2025-05-27,24,99,0.697,0.633
CUST-0104,2025-06-03,21,70,0.711,0.714
CUST-0104,2025-06-10,22,55,0.63,0.71
CUST-0104,2025-06-17,23,30,0.648,0.656
CUST-0104,2025-06-24,18,66,0.678,0.733
CUST-0104,2025-07-01,21,84,0.724,0.781
CUST-0104,2025-07-08,19,53,0.639,0.723
CUST-0104,2025-07-15,23,25,0.672,0.67
CUST-0104,2025-07-22,19,37,0.651,0.651
CUST-0104,2025-07-29,19,63,0.58,0.735
CUST-0104,2025-08-05,25,60,0.625,0.769
CUST-0104,2025-08-12,21,78,0.499,0.77
CUST-0104,2025-08-19,18,42,0.678,0.66
CUST-0104,2025-08-26,19,21,0.615,0.668
CUST-0104,2025-09-02,17,53,0.696,0.549
CUST-0104,2025-09-09,20,28,0.572,0.591
CUST-0104,2025-09-16,23,90,0.634,0.595
CUST-0104,2025-09-23,22,34,0.565,0.677
CUST-0104,2025-09-30,14,38,0.649,0.63
CUST-0104,2025-10-07,17,22,0.635,0.652
CUST-0104,2025-10-14,16,35,0.616,0.672
CUST-0104,2025-10-21,25,34,0.545,0.634
CUST-0104,2025-10-28,19,66,0.593,0.687
CUST-0104,2025-11-04,20,25,0.666,0.662
CUST-0104,2025-11-11,19,68,0.601,0.784
CUST-0104,2025-11-18,12,26,0.557,0.598
CUST-0104,2025-11-25,18,40,0.62,0.664
CUST-0104,2025-12-02,19,37,0.623,0.624
CUST-0104,2025-12-09,19,23,0.529,0.76
CUST-0104,2025-12-16,15,35,0.579,0.629
CUST-0104,2025-12-23,23,34,0.556,0.695
CUST-0104,2025-12-30,17,37,0.607,0.569
CUST-0104,2026-01-06,18,29,0.558,0.678
CUST-0104,2026-01-13,18,66,0.533,0.555
CUST-0104,2026-01-20,16,36,0.626,0.563
CUST-0104,2026-01-27,20,72,0.55,0.709
CUST-0104,2026-02-03,18,58,0.54,0.63
CUST-0104,2026-02-10,20,27,0.684,0.528
CUST-0104,2026-02-17,16,28,0.586,0.668
CUST-0104,2026-02-24,21,51,0.547,0.708
CUST-0104,2026-03-03,17,54,0.511,0.545
CUST-0104,2026-03-10,19,40,0.502,0.61
CUST-0104,2026-03-17,17,18,0.547,0.525
CUST-0104,2026-03-24,18,26,0.538,0.576
CUST-0104,2026-03-31,17,32,0.499,0.58
CUST-0104,2026-04-07,14,22,0.502,0.67
CUST-0104,2026-04-14,14,20,0.585,0.514
CUST-0104,2026-04-21,15,21,0.477,0.441
CUST-0104,2026-04-28,16,37,0.494,0.563
CUST-0104,2026-05-05,18,16,0.532,0.504
CUST-0104,2026-05-12,22,49,0.497,0.606
CUST-0104,2026-05-19,18,20,0.614,0.569
CUST-0104,2026-05-26,16,15,0.588,0.644
CUST-0104,2026-06-02,17,27,0.453,0.569
CUST-0104,2026-06-09,15,44,0.497,0.555
CUST-0104,2026-06-16,13,12,0.566,0.535
CUST-0104,2026-06-23,13,15,0.479,0.479
CUST-0105,2023-12-13,10,16,0.436,0.416
CUST-0105,2023-12-20,16,25,0.311,0.334
CUST-0105,2023-12-27,11,31,0.516,0.534
CUST-0105,2024-01-03,13,35,0.468,0.451
CUST-0105,2024-01-10,8,13,0.496,0.434
CUST-0105,2024-01-17,14,17,0.431,0.413
CUST-0105,2024-01-24,9,13,0.38,0.435
CUST-0105,2024-01-31,14,27,0.447,0.425
CUST-0105,2024-02-07,12,11,0.318,0.347
CUST-0105,2024-02-14,9,8,0.385,0.333
CUST-0105,2024-02-21,13,21,0.377,0.439
CUST-0105,2024-02-28,11,23,0.394,0.368
CUST-0105,2024-03-06,8,16,0.385,0.449
CUST-0105,2024-03-13,11,7,0.304,0.408
CUST-0105,2024-03-20,12,17,0.4,0.432
CUST-0105,2024-03-27,10,9,0.341,0.298
CUST-0105,2024-04-03,11,19,0.294,0.417
CUST-0105,2024-04-10,11,16,0.309,0.335
CUST-0105,2024-04-17,9,4,0.286,0.37
CUST-0105,2024-04-24,9,5,0.24,0.288
CUST-0105,2024-05-01,8,14,0.266,0.339
CUST-0105,2024-05-08,9,14,0.247,0.236
CUST-0105,2024-05-15,7,7,0.315,0.42
CUST-0105,2024-05-22,9,11,0.259,0.398
CUST-0105,2024-05-29,6,5,0.287,0.26
CUST-0105,2024-06-05,10,12,0.216,0.295
CUST-0105,2024-06-12,9,4,0.217,0.325
CUST-0105,2024-06-19,8,8,0.143,0.341
CUST-0105,2024-06-26,7,3,0.202,0.329
CUST-0105,2024-07-03,4,2,0.292,0.175
CUST-0105,2024-07-10,6,3,0.244,0.102
CUST-0105,2024-07-17,7,7,0.17,0.136
CUST-0105,2024-07-24,3,2,0.184,0.183
CUST-0105,2024-07-31,2,2,0.209,0.255
CUST-0105,2024-08-07,5,3,0.149,0.112
CUST-0105,2024-08-14,6,1,0.154,0.192
CUST-0105,2024-08-21,5,4,0.104,0.164
CUST-0105,2024-08-28,7,3,0.114,0.146
CUST-0105,2024-09-04,4,1,0.166,0.155
CUST-0105,2024-09-11,9,3,0.08,0.204
CUST-0105,2024-09-18,4,2,0.156,0.113
CUST-0105,2024-09-25,1,0,0.16,0.121
CUST-0105,2024-10-02,1,0,0.069,0.183
CUST-0105,2024-10-09,1,0,0.029,0.137
CUST-0105,2024-10-16,4,1,0.076,0.183
CUST-0105,2024-10-23,1,0,0.027,0.039
CUST-0105,2024-10-30,1,0,0.158,0.139
CUST-0105,2024-11-06,2,0,0.0,0.05
CUST-0105,2024-11-13,2,0,0.012,0.04
CUST-0105,2024-11-20,3,0,0.05,0.011
CUST-0105,2024-11-27,1,0,0.088,0.014
CUST-0105,2024-12-04,1,0,0.0,0.06
CUST-0105,2024-12-11,2,0,0.0,0.102
CUST-0105,2024-12-18,2,0,0.075,0.08
CUST-0105,2024-12-25,2,0,0.0,0.085
CUST-0105,2025-01-01,1,0,0.171,0.077
CUST-0105,2025-01-08,1,0,0.062,0.0
CUST-0105,2025-01-15,1,0,0.0,0.097
CUST-0105,2025-01-22,1,0,0.0,0.046
CUST-0105,2025-01-29,1,0,0.018,0.116
CUST-0105,2025-02-05,1,0,0.011,0.041
CUST-0105,2025-02-12,1,0,0.016,0.008
CUST-0105,2025-02-19,1,0,0.038,0.0
CUST-0105,2025-02-26,1,0,0.024,0.0
CUST-0105,2025-03-05,1,0,0.018,0.0
CUST-0105,2025-03-12,1,0,0.021,0.0
CUST-0105,2025-03-19,1,0,0.0,0.006
CUST-0105,2025-03-26,1,0,0.0,0.058
CUST-0105,2025-04-02,3,0,0.052,0.016
CUST-0105,2025-04-09,1,0,0.029,0.028
CUST-0105,2025-04-16,1,0,0.042,0.027
CUST-0105,2025-04-23,1,0,0.0,0.027
CUST-0105,2025-04-30,1,0,0.0,0.0
CUST-0105,2025-05-07,1,0,0.0,0.019
CUST-0105,2025-05-14,2,0,0.042,0.033
CUST-0105,2025-05-21,1,0,0.073,0.0
CUST-0105,2025-05-28,1,0,0.0,0.0
CUST-0105,2025-06-04,1,0,0.0,0.0
CUST-0105,2025-06-11,2,0,0.0,0.016
CUST-0105,2025-06-18,1,0,0.0,0.0
CUST-0105,2025-06-25,1,0,0.0,0.0
CUST-0105,2025-07-02,3,0,0.036,0.028
CUST-0105,2025-07-09,1,0,0.094,0.0
CUST-0105,2025-07-16,1,0,0.0,0.047
CUST-0105,2025-07-23,1,0,0.0,0.035
CUST-0105,2025-07-30,1,0,0.037,0.067
CUST-0105,2025-08-06,1,0,0.0,0.0
CUST-0105,2025-08-13,1,0,0.071,0.115
CUST-0105,2025-08-20,1,0,0.0,0.084
CUST-0105,2025-08-27,1,0,0.0,0.077
CUST-0105,2025-09-03,3,0,0.0,0.0
CUST-0105,2025-09-10,1,0,0.046,0.069
CUST-0105,2025-09-17,1,0,0.0,0.061
CUST-0105,2025-09-24,1,0,0.101,0.0
CUST-0105,2025-10-01,1,0,0.0,0.062
CUST-0105,2025-10-08,1,0,0.0,0.009
CUST-0105,2025-10-15,1,0,0.0,0.0
CUST-0105,2025-10-22,1,0,0.0,0.046
CUST-0105,2025-10-29,1,0,0.005,0.067
CUST-0105,2025-11-05,3,0,0.003,0.064
CUST-0105,2025-11-12,1,0,0.0,0.0
CUST-0105,2025-11-19,1,0,0.0,0.0
CUST-0105,2025-11-26,1,0,0.024,0.01
CUST-0105,2025-12-03,1,0,0.0,0.0
CUST-0106,2026-02-03,30,36,0.501,0.502
CUST-0106,2026-02-10,22,14,0.406,0.371
CUST-0106,2026-02-17,23,31,0.348,0.456
CUST-0106,2026-02-24,24,44,0.399,0.377
CUST-0106,2026-03-03,30,43,0.41,0.502
CUST-0106,2026-03-10,26,25,0.546,0.489
CUST-0106,2026-03-17,35,77,0.395,0.422
CUST-0106,2026-03-24,27,57,0.38,0.426
CUST-0106,2026-03-31,35,44,0.528,0.43
CUST-0106,2026-04-07,29,60,0.507,0.505
CUST-0106,2026-04-14,27,51,0.435,0.467
CUST-0106,2026-04-21,19,22,0.458,0.391
CUST-0106,2026-04-28,25,65,0.551,0.481
CUST-0106,2026-05-05,26,30,0.502,0.561
CUST-0107,2025-04-08,61,72,0.368,0.405
CUST-0107,2025-04-15,47,65,0.446,0.524
CUST-0107,2025-04-22,72,143,0.412,0.415
CUST-0107,2025-04-29,52,80,0.441,0.453
CUST-0107,2025-05-06,54,129,0.455,0.467
CUST-0107,2025-05-13,65,160,0.427,0.415
CUST-0107,2025-05-20,58,114,0.418,0.546
CUST-0107,2025-05-27,59,59,0.46,0.487
CUST-0107,2025-06-03,76,137,0.509,0.509
CUST-0107,2025-06-10,77,177,0.446,0.55
CUST-0107,2025-06-17,54,71,0.433,0.422
CUST-0107,2025-06-24,65,156,0.469,0.524
CUST-0107,2025-07-01,80,233,0.525,0.473
CUST-0107,2025-07-08,67,200,0.439,0.467
CUST-0107,2025-07-15,72,127,0.432,0.534
CUST-0107,2025-07-22,67,89,0.546,0.459
CUST-0107,2025-07-29,66,130,0.513,0.53
CUST-0107,2025-08-05,73,79,0.512,0.671
CUST-0107,2025-08-12,63,77,0.514,0.622
CUST-0107,2025-08-19,69,151,0.534,0.525
CUST-0107,2025-08-26,82,122,0.501,0.65
CUST-0107,2025-09-02,84,102,0.498,0.579
CUST-0107,2025-09-09,65,79,0.488,0.511
CUST-0107,2025-09-16,72,119,0.589,0.598
CUST-0107,2025-09-23,76,108,0.544,0.579
CUST-0107,2025-09-30,80,140,0.537,0.58
CUST-0107,2025-10-07,89,200,0.634,0.604
CUST-0107,2025-10-14,77,248,0.59,0.639
CUST-0107,2025-10-21,81,293,0.562,0.665
CUST-0107,2025-10-28,73,193,0.584,0.624
CUST-0107,2025-11-04,85,240,0.644,0.698
CUST-0107,2025-11-11,84,226,0.624,0.629
CUST-0107,2025-11-18,87,92,0.578,0.587
CUST-0107,2025-11-25,94,259,0.664,0.75
CUST-0107,2025-12-02,95,233,0.573,0.689
CUST-0107,2025-12-09,74,265,0.582,0.663
CUST-0107,2025-12-16,92,368,0.641,0.775
CUST-0107,2025-12-23,91,179,0.61,0.678
CUST-0107,2025-12-30,99,392,0.59,0.716
CUST-0107,2026-01-06,102,355,0.645,0.635
CUST-0107,2026-01-13,91,231,0.653,0.742
CUST-0107,2026-01-20,87,343,0.695,0.697
CUST-0107,2026-01-27,114,129,0.636,0.712
CUST-0107,2026-02-03,79,213,0.693,0.76
CUST-0107,2026-02-10,81,96,0.635,0.776
CUST-0107,2026-02-17,78,293,0.744,0.638
CUST-0107,2026-02-24,101,265,0.647,0.798
CUST-0107,2026-03-03,105,454,0.761,0.684
CUST-0107,2026-03-10,94,180,0.684,0.73
CUST-0107,2026-03-17,118,182,0.702,0.822
CUST-0107,2026-03-24,88,318,0.805,0.758
CUST-0107,2026-03-31,109,484,0.608,0.803
CUST-0107,2026-04-07,98,137,0.779,0.699
CUST-0107,2026-04-14,100,326,0.819,0.716
CUST-0107,2026-04-21,105,443,0.796,0.88
CUST-0107,2026-04-28,104,186,0.627,0.717
CUST-0107,2026-05-05,126,164,0.708,0.728
CUST-0107,2026-05-12,106,399,0.726,0.862
CUST-0107,2026-05-19,103,303,0.697,0.786
CUST-0107,2026-05-26,125,284,0.772,0.876
CUST-0107,2026-06-02,116,391,0.781,0.774
CUST-0107,2026-06-09,110,480,0.783,0.877
CUST-0107,2026-06-16,111,530,0.806,0.77
CUST-0107,2026-06-23,122,157,0.854,0.929
CUST-0108,2024-07-02,124,355,0.819,0.949
CUST-0108,2024-07-09,128,657,0.841,0.874
CUST-0108,2024-07-16,116,494,0.808,0.92
CUST-0108,2024-07-23,109,314,0.769,0.858
CUST-0108,2024-07-30,99,254,0.762,0.86
CUST-0108,2024-08-06,108,527,0.802,0.83
CUST-0108,2024-08-13,103,463,0.757,0.862
CUST-0108,2024-08-20,101,278,0.71,0.829
CUST-0108,2024-08-27,101,451,0.729,0.892
CUST-0108,2024-09-03,125,319,0.72,0.815
CUST-0108,2024-09-10,99,307,0.879,0.853
CUST-0108,2024-09-17,104,407,0.672,0.966
CUST-0108,2024-09-24,111,171,0.678,0.85
CUST-0108,2024-10-01,108,390,0.793,0.874
CUST-0108,2024-10-08,114,342,0.759,0.855
CUST-0108,2024-10-15,104,364,0.824,0.855
CUST-0108,2024-10-22,116,284,0.853,0.896
CUST-0108,2024-10-29,117,182,0.808,0.848
CUST-0108,2024-11-05,119,294,0.786,0.927
CUST-0108,2024-11-12,120,481,0.815,0.873
CUST-0108,2024-11-19,127,167,0.764,0.918
CUST-0108,2024-11-26,120,371,0.833,0.964
CUST-0108,2024-12-03,105,227,0.808,0.98
CUST-0108,2024-12-10,116,556,0.819,0.896
CUST-0108,2024-12-17,114,478,0.782,0.887
CUST-0108,2024-12-24,108,234,0.881,0.852
CUST-0108,2024-12-31,126,367,0.809,0.86
CUST-0108,2025-01-07,114,554,0.844,0.854
CUST-0108,2025-01-14,107,312,0.835,0.985
CUST-0108,2025-01-21,116,185,0.855,1.0
CUST-0108,2025-01-28,115,308,0.809,0.694
CUST-0108,2025-02-04,120,549,0.859,0.96
CUST-0108,2025-02-11,121,261,0.818,0.965
CUST-0108,2025-02-18,110,549,0.787,0.892
CUST-0108,2025-02-25,108,225,0.904,0.85
CUST-0108,2025-03-04,114,166,0.856,0.968
CUST-0108,2025-03-11,121,238,0.718,0.767
CUST-0108,2025-03-18,115,533,0.829,1.0
CUST-0108,2025-03-25,111,444,0.85,0.841
CUST-0108,2025-04-01,132,274,0.792,0.931
CUST-0108,2025-04-08,132,702,0.941,0.991
CUST-0108,2025-04-15,128,538,0.823,0.982
CUST-0108,2025-04-22,115,413,0.812,0.971
CUST-0108,2025-04-29,120,196,0.896,0.915
CUST-0108,2025-05-06,130,275,0.825,0.978
CUST-0108,2025-05-13,132,418,0.849,0.889
CUST-0108,2025-05-20,114,321,0.794,0.777
CUST-0108,2025-05-27,115,208,0.85,0.861
CUST-0108,2025-06-03,129,369,0.875,0.958
CUST-0108,2025-06-10,120,635,0.792,0.91
CUST-0108,2025-06-17,108,542,0.806,0.872
CUST-0108,2025-06-24,125,568,0.839,0.886
CUST-0108,2025-07-01,102,433,0.904,0.866
CUST-0108,2025-07-08,112,584,0.781,0.858
CUST-0108,2025-07-15,127,339,0.89,0.893
CUST-0108,2025-07-22,122,262,0.894,0.968
CUST-0108,2025-07-29,132,701,0.831,0.909
CUST-0108,2025-08-05,113,601,0.885,0.977
CUST-0108,2025-08-12,109,416,0.879,0.993
CUST-0108,2025-08-19,132,277,0.868,0.935
CUST-0108,2025-08-26,132,366,0.813,0.94
CUST-0108,2025-09-02,109,434,0.806,0.845
CUST-0108,2025-09-09,132,412,0.856,0.835
CUST-0108,2025-09-16,126,373,0.887,1.0
CUST-0108,2025-09-23,126,352,0.961,0.868
CUST-0108,2025-09-30,127,627,0.871,0.87
CUST-0108,2025-10-07,123,520,0.752,0.964
CUST-0108,2025-10-14,132,243,0.982,0.915
CUST-0108,2025-10-21,113,450,0.854,0.905
CUST-0108,2025-10-28,122,601,0.845,0.902
CUST-0108,2025-11-04,123,582,0.783,0.809
CUST-0108,2025-11-11,132,695,0.838,1.0
CUST-0108,2025-11-18,132,683,0.789,0.871
CUST-0108,2025-11-25,122,648,0.806,0.865
CUST-0108,2025-12-02,122,437,0.945,0.94
CUST-0108,2025-12-09,110,160,0.889,0.939
CUST-0108,2025-12-16,111,282,0.779,1.0
CUST-0108,2025-12-23,132,656,0.882,0.939
CUST-0108,2025-12-30,127,569,0.88,0.936
CUST-0108,2026-01-06,127,692,0.916,0.92
CUST-0108,2026-01-13,105,342,0.994,0.973
CUST-0108,2026-01-20,111,458,0.893,0.935
CUST-0108,2026-01-27,129,569,0.852,1.0
CUST-0108,2026-02-03,120,627,0.826,0.95
CUST-0108,2026-02-10,132,699,0.87,0.974
CUST-0108,2026-02-17,121,574,0.967,0.887
CUST-0108,2026-02-24,121,352,0.896,0.971
CUST-0108,2026-03-03,124,591,0.846,0.862
CUST-0108,2026-03-10,124,476,0.908,1.0
CUST-0108,2026-03-17,114,502,0.915,1.0
CUST-0108,2026-03-24,126,495,0.899,0.947
CUST-0108,2026-03-31,126,574,0.918,0.964
CUST-0108,2026-04-07,112,400,0.936,0.956
CUST-0108,2026-04-14,123,400,0.905,1.0
CUST-0108,2026-04-21,132,311,0.962,0.891
CUST-0108,2026-04-28,132,388,0.872,0.922
CUST-0108,2026-05-05,111,351,0.9,1.0
CUST-0108,2026-05-12,118,351,0.858,0.965
CUST-0108,2026-05-19,123,647,0.884,0.933
CUST-0108,2026-05-26,132,633,0.929,0.83
CUST-0108,2026-06-02,132,705,0.882,0.976
CUST-0108,2026-06-09,126,452,0.955,0.965
CUST-0108,2026-06-16,109,477,1.0,0.967
CUST-0108,2026-06-23,120,664,0.811,1.0
CUST-0109,2024-07-02,15,57,0.757,0.762
CUST-0109,2024-07-09,13,24,0.693,0.786
CUST-0109,2024-07-16,17,36,0.836,0.8
CUST-0109,2024-07-23,15,25,0.751,0.808
CUST-0109,2024-07-30,15,45,0.691,0.755
CUST-0109,2024-08-06,16,54,0.732,0.864
CUST-0109,2024-08-13,18,60,0.791,0.748
CUST-0109,2024-08-20,13,36,0.789,0.888
CUST-0109,2024-08-27,16,29,0.777,0.834
CUST-0109,2024-09-03,20,33,0.689,0.807
CUST-0109,2024-09-10,15,71,0.829,0.842
CUST-0109,2024-09-17,15,49,0.715,0.595
CUST-0109,2024-09-24,19,88,0.632,0.818
CUST-0109,2024-10-01,16,50,0.772,0.952
CUST-0109,2024-10-08,21,58,0.788,0.881
CUST-0109,2024-10-15,16,74,0.717,0.905
CUST-0109,2024-10-22,17,50,0.8,0.869
CUST-0109,2024-10-29,15,34,0.778,0.782
CUST-0109,2024-11-05,17,25,0.764,0.949
CUST-0109,2024-11-12,16,34,0.768,0.881
CUST-0109,2024-11-19,15,43,0.683,0.804
CUST-0109,2024-11-26,18,26,0.71,0.878
CUST-0109,2024-12-03,18,55,0.809,0.767
CUST-0109,2024-12-10,15,59,0.723,0.834
CUST-0109,2024-12-17,17,36,0.823,0.92
CUST-0109,2024-12-24,20,90,0.782,0.852
CUST-0109,2024-12-31,19,58,0.793,0.858
CUST-0109,2025-01-07,18,47,0.718,0.894
CUST-0109,2025-01-14,17,30,0.888,0.879
CUST-0109,2025-01-21,19,69,0.8,0.811
CUST-0109,2025-01-28,19,57,0.813,0.883
CUST-0109,2025-02-04,19,51,0.819,0.819
CUST-0109,2025-02-11,20,66,0.784,0.858
CUST-0109,2025-02-18,17,28,0.823,0.867
CUST-0109,2025-02-25,17,69,0.774,0.937
CUST-0109,2025-03-04,19,86,0.818,0.881
CUST-0109,2025-03-11,16,39,0.746,0.859
CUST-0109,2025-03-18,18,76,0.812,0.86
CUST-0109,2025-03-25,20,96,0.762,0.848
CUST-0109,2025-04-01,17,67,0.818,0.834
CUST-0109,2025-04-08,18,51,0.773,0.899
CUST-0109,2025-04-15,16,36,0.793,0.868
CUST-0109,2025-04-22,18,27,0.787,0.829
